State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
CALIFORNIA,LOS ANGELES,2017-11,FIDLER,LACEY,MURDER,WC,D,42690.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,763.0,366,"45,829","3,182",42200.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-12,FIDLER,LACEY,NARCOTICS,WC,D,42717.0,30.0,1.0,30.0,INSTALLED AND USED,30.0,112.0,139,"3,364",316,28568.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-13,FIDLER,LACEY,NARCOTICS,WC,D,42712.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,113.0,93,"3,404","1,372",42040.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-14,FIDLER,LACEY,NARCOTICS,WC,D,42631.0,30.0,3.0,120.0,INSTALLED AND USED,111.0,200.0,254,"22,259","4,407",18000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-15,FIDLER,LACEY,NARCOTICS,WC,D,42550.0,30.0,6.0,210.0,INSTALLED AND USED,210.0,32.0,64,"6,897","3,686",31500.0,17500.0,5.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-16,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42725.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,69.0,32,"2,099",988,31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-17,FIDLER,LACEY,NARCOTICS,WC,D,42725.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,53.0,64,"1,597",738,20000.0,2000.0,4.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-18,FIDLER,LACEY,NARCOTICS,WC,D,42696.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,22.0,134,"1,347",88,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-19,FIDLER,LACEY,NARCOTICS,WC,D,42697.0,30.0,1.0,0.0,INSTALLED AND USED,60.0,45.0,56,"2,729",648,55000.0,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-20,FIDLER,LACEY,NARCOTICS,WC,D,42733.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,27.0,11,838,101,30000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-21,FIDLER,LACEY,NARCOTICS,WC,D,42733.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,77.0,61,"2,326",195,40000.0,4000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-22,FIDLER,LACEY,NARCOTICS,WC,D,42717.0,30.0,1.0,49.0,INSTALLED AND USED,30.0,170.0,25,"5,120","1,168",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-23,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42697.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,165.0,120,"9,920","3,301",20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-24,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42678.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,84.0,43,"7,618","2,156",18500.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-25,FIDLER,LACEY,NARCOTICS,WC,D,42675.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,112.0,67,"10,143","1,486",20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-26,FIDLER,LACEY,NARCOTICS,WC,D,42710.0,30.0,1.0,60.0,INSTALLED AND USED,55.0,208.0,8,"11,470","8,723",9000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-27,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42747.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,247.0,34,"7,428","1,468",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-28,FIDLER,LACEY,NARCOTICS,WC,D,42747.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,2,7,0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-29,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42748.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,222.0,40,"6,682","1,500",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-30,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42746.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,51.0,101,"1,539","1,097",59209.0,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-31,FIDLER,LACEY,NARCOTICS,WC,D,42746.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,169.0,139,"5,072","1,653",44231.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-32,FIDLER,LACEY,NARCOTICS,WC,D,42386.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,34.0,33,"1,048",149,20000.0,2000.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-33,FIDLER,LACEY,NARCOTICS,WC,D,42752.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,34.0,33,"1,048",149,20000.0,2000.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-34,FIDLER,LACEY,NARCOTICS,WC,D,42720.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,110.0,138,"6,647","1,571",20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-35,FIDLER,LACEY,NARCOTICS,WC,D,42718.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,16.0,25,977,148,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-36,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42755.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,246.0,46,"7,400","2,300",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-37,FIDLER,LACEY,NARCOTICS,WC,D,42748.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,111.0,17,"3,354",450,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-38,FIDLER,LACEY,NARCOTICS,WC,D,42748.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,9.0,15,293,261,4500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-39,FIDLER,LACEY,NARCOTICS,WC,D,42748.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,9.0,15,293,126,4500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-40,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42758.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,18.0,17,559,249,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-41,FIDLER,LACEY,NARCOTICS,WC,D,42758.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,158.0,63,"4,756","3,389",30000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-42,FIDLER,LACEY,NARCOTICS,WC,D,42759.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,53.0,103,"1,595",364,60000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-43,FIDLER,LACEY,NARCOTICS,WC,D,42733.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,88.0,44,"5,330",459,55000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-44,FIDLER,LACEY,NARCOTICS,WC,D,42768.0,30.0,0.0,30.0,INSTALLED AND USED,25.0,0.0,0,0,0,4500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-45,FIDLER,LACEY,NARCOTICS,WC,D,42760.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,25.0,26,771,177,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-46,FIDLER,LACEY,NARCOTICS,WC,D,42787.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,0.0,0,0,0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-47,FIDLER,LACEY,NARCOTICS,WC,D,42765.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,42.0,24,944,55,27500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-48,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42769.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,255.0,31,"7,664",254,29519.0,750.0,5.0,0.0,0.0,0.0,0.0,4.0,,
CALIFORNIA,LOS ANGELES,2017-49,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42768.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,221.0,22,"6,630","1,744",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-50,FIDLER,LACEY,NARCOTICS,WC,D,42739.0,30.0,1.0,60.0,INSTALLED AND USED,30.0,175.0,93,"5,255",743,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-51,FIDLER,LACEY,NARCOTICS,WC,D,42761.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,6.0,5,193,177,4500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-52,FIDLER,LACEY,NARCOTICS,WC,D,42761.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,209.0,105,"6,275","1,486",180000.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-53,FIDLER,LACEY,NARCOTICS,WC,D,42773.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,1,0,4500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-54,FIDLER,LACEY,NARCOTICS,WC,D,42773.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,121.0,39,"3,646",783,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-55,FIDLER,LACEY,NARCOTICS,WC,D,42720.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,131.0,292,"11,845","2,215",20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-56,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42745.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,64.0,40,"3,878","1,009",31000.0,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-57,FIDLER,LACEY,NARCOTICS,WC,D,42720.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,31.0,169,"2,848",332,63274.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-58,FIDLER,LACEY,NARCOTICS,WC,D,42720.0,30.0,3.0,0.0,INSTALLED AND USED,90.0,31.0,169,"2,848",332,63274.0,4800.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-59,FIDLER,LACEY,NARCOTICS,WC,D,42689.0,30.0,3.0,120.0,INSTALLED AND USED,120.0,122.0,199,"14,740","2,797",20000.0,2000.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-60,FIDLER,LACEY,NARCOTICS,WC,D,42655.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,48.0,391,"4,394",230,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-61,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42779.0,30.0,0.0,30.0,INSTALLED AND USED,62.0,1.0,4,62,2,5000.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-62,FIDLER,LACEY,NARCOTICS,WC,D,42779.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,2,5,0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-63,FIDLER,LACEY,NARCOTICS,WC,D,42783.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,146.0,48,"4,402","1,258",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-64,FIDLER,LACEY,NARCOTICS,WC,D,42776.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,65.0,86,"1,976",648,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-65,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42780.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,99.0,54,"2,977","1,143",59497.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-66,FIDLER,LACEY,NARCOTICS,WC,D,42753.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,92.0,60,"5,556","1,331",40000.0,4000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-67,FIDLER,LACEY,NARCOTICS,WC,D,42695.0,30.0,3.0,120.0,INSTALLED AND USED,120.0,113.0,383,"13,660","5,517",18000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-68,FIDLER,LACEY,NARCOTICS,WC,D,42782.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,90.0,48,"2,720",182,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-69,FIDLER,LACEY,NARCOTICS,WC,D,42788.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,53.0,3,"1,601",210,20000.0,2000.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-70,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42790.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,184.0,34,"5,540","1,944",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-71,FIDLER,LACEY,NARCOTICS,WC,D,42789.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,5,0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-72,FIDLER,LACEY,NARCOTICS,WC,D,42760.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,20.0,66,"1,203",175,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-73,FIDLER,LACEY,NARCOTICS,WC,D,42759.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,57.0,88,"3,444",506,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-74,FIDLER,LACEY,NARCOTICS,WC,D,42759.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,57.0,88,"3,444",506,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-75,FIDLER,LACEY,NARCOTICS,WC,D,42713.0,30.0,3.0,120.0,INSTALLED AND USED,120.0,89.0,213,"10,741","3,327",30000.0,12000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-76,FIDLER,LACEY,NARCOTICS,WC,D,42796.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,161.0,67,"4,842",237,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-77,FIDLER,LACEY,NARCOTICS,WC,D,42796.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,100.0,59,"3,024",657,27500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-78,FIDLER,LACEY,NARCOTICS,WC,D,42742.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,37.0,88,"3,353",306,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-79,FIDLER,LACEY,NARCOTICS,WC,D,42800.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,59.0,29,"1,785",190,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-80,FIDLER,LACEY,NARCOTICS,WC,D,42773.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,165.0,80,"9,927",80,40000.0,4000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-81,FIDLER,LACEY,NARCOTICS,WC,D,42796.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,250.0,61,"7,510","1,700",10500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-82,FIDLER,LACEY,NARCOTICS,WC,D,42774.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,89.0,76,"2,672",546,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-83,FIDLER,LACEY,NARCOTICS,WC,D,42747.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,53.0,25,"4,812",262,66000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-84,FIDLER,LACEY,MURDER,"WC,TX",D,42794.0,30.0,1.0,60.0,INSTALLED AND USED,42.0,169.0,197,"7,109",47,82500.0,7500.0,5.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-85,FIDLER,LACEY,NARCOTICS,WC,D,42810.0,30.0,0.0,30.0,INSTALLED AND USED,23.0,52.0,,"1,205",532,31700.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-86,FIDLER,LACEY,NARCOTICS,WC,D,42809.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,8.0,12,260,33,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-87,FIDLER,LACEY,NARCOTICS,WC,D,42809.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,25.0,79,771,35,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-88,FIDLER,LACEY,NARCOTICS,WC,D,42810.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,8.0,20,251,92,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-89,FIDLER,LACEY,NARCOTICS,WC,D,42814.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,75.0,86,"2,260",110,18200.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-90,FIDLER,LACEY,NARCOTICS,WC,D,42815.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,11.0,28,354,354,13000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-91,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42815.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,11.0,28,354,354,13000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-92,FIDLER,LACEY,NARCOTICS,WC,D,42817.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,50.0,82,"1,517",170,29400.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-93,FIDLER,LACEY,NARCOTICS,WC,D,42821.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,59.0,48,"1,774",469,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-94,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42817.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,238.0,101,"7,152","2,275",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-95,FIDLER,LACEY,NARCOTICS,WC,D,42822.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,7.0,37,239,56,20000.0,2000.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-96,FIDLER,LACEY,NARCOTICS,WC,D,42824.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,22.0,4,667,302,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-97,FIDLER,LACEY,NARCOTICS,WC,D,42828.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,4.0,4,136,14,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-98,FIDLER,LACEY,NARCOTICS,WC,D,42825.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,48.0,,"1,467",,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-99,FIDLER,LACEY,NARCOTICS,WC,D,42831.0,30.0,0.0,30.0,INSTALLED AND USED,27.0,1.0,2,29,4,60700.0,6700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-100,FIDLER,LACEY,NARCOTICS,WC,D,42824.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,76.0,32,"2,292",816,40414.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-101,FIDLER,LACEY,MURDER,"WC,TX",D,42845.0,30.0,0.0,30.0,INSTALLED AND USED,14.0,740.0,89,"10,363",28,82500.0,7500.0,5.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-102,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42832.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,159.0,52,"4,796","1,542",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-103,FIDLER,LACEY,MURDER,"WC,TX",D,42845.0,30.0,0.0,30.0,INSTALLED AND USED,31.0,362.0,258,"11,242",30,82500.0,7500.0,5.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-104,FIDLER,LACEY,MURDER,"WC,TX",D,42809.0,30.0,1.0,60.0,INSTALLED AND USED,55.0,240.0,310,"13,240",74,82500.0,7500.0,5.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-105,FIDLER,LACEY,NARCOTICS,WC,D,42839.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,7.0,4,231,129,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-106,FIDLER,LACEY,NARCOTICS,WC,D,42780.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,162.0,59,"14,639","2,312",46500.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-107,FIDLER,LACEY,NARCOTICS,WC,D,42809.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,15.0,7,928,379,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-108,FIDLER,LACEY,NARCOTICS,WC,D,42837.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,163.0,63,"4,918","1,332",43084.0,15000.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-109,FIDLER,LACEY,NARCOTICS,WC,D,42844.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,1.0,8,35,7,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-110,FIDLER,LACEY,NARCOTICS,WC,D,42845.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,3.0,6,113,23,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-111,FIDLER,LACEY,NARCOTICS,WC,D,42821.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,44.0,222,"2,690",142,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-112,FIDLER,LACEY,NARCOTICS,"WC,TX",D,42852.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,233.0,52,"6,997","1,186",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-113,FIDLER,LACEY,NARCOTICS,WC,D,42851.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,303.0,36,"9,103","2,640",45383.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-114,FIDLER,LACEY,NARCOTICS,WC,D,42852.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,4.0,21,132,26,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-115,FIDLER,LACEY,NARCOTICS,WC,D,42824.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,12.0,11,729,246,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-116,FIDLER,LACEY,NARCOTICS,WC,D,42859.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,10.0,26,323,70,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2017-117,FIDLER,LACEY,NARCOTICS,WC,D,42829.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,82.0,32,"4,969","1,369",21000.0,5000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
