State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Result Related
CALIFORNIA,LOS ANGELES,2014-19,FIDLER,WONG,NARCOTICS,WC,D,41680.0,30,0,30,INSTALLED AND USED,60.0,110.0,43.0,6592.0,2245.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-20,FIDLER,WONG,NARCOTICS,WC,D,41682.0,30,0,30,INSTALLED AND USED,28.0,4.0,3.0,101.0,19.0,29460.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-21,FIDLER,WONG,NARCOTICS,WC,D,41688.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-22,FIDLER,WONG,OTHER,WC,D,41688.0,30,1,60,INSTALLED AND USED,30.0,357.0,813.0,10700.0,916.0,135411.0,10650.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-23,FIDLER,WONG,NARCOTICS,WC,D,41688.0,30,1,60,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-24,FIDLER,WONG,NARCOTICS,WC,D,41688.0,30,1,60,INSTALLED AND USED,240.0,56.0,490.0,13486.0,2338.0,160000.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-25,FIDLER,WONG,NARCOTICS,WC,D,41688.0,30,0,30,INSTALLED AND USED,30.0,35.0,35.0,1056.0,258.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-26,FIDLER,WONG,NARCOTICS,"WC,TX",D,41688.0,30,0,30,INSTALLED AND USED,30.0,3.0,6.0,80.0,26.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-27,FIDLER,WONG,NARCOTICS,WC,D,41688.0,30,0,30,INSTALLED AND USED,22.0,98.0,122.0,2153.0,148.0,643.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-28,FIDLER,WONG,NARCOTICS,WC,D,41690.0,30,0,30,INSTALLED AND USED,30.0,176.0,37.0,5273.0,630.0,54500.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-29,FIDLER,WONG,NARCOTICS,"WC,TX",D,41691.0,30,2,90,INSTALLED AND USED,30.0,7.0,18.0,220.0,180.0,52080.0,700.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-30,FIDLER,WONG,MURDER,"WC,WS","D,H",41694.0,30,2,90,INSTALLED AND USED,30.0,109.0,142.0,3283.0,495.0,53520.0,2400.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-31,FIDLER,WONG,NARCOTICS,WC,D,41696.0,30,0,30,INSTALLED AND USED,60.0,62.0,560.0,3707.0,186.0,47600.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-32,FIDLER,WONG,NARCOTICS,WC,D,41697.0,30,2,90,INSTALLED AND USED,30.0,82.0,33.0,2470.0,305.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-33,FIDLER,WONG,NARCOTICS,WC,D,41698.0,30,0,30,INSTALLED AND USED,60.0,32.0,109.0,1944.0,352.0,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-34,FIDLER,WONG,NARCOTICS,WC,D,41703.0,30,2,90,INSTALLED AND USED,29.0,0.0,2.0,9.0,NR,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-35,FIDLER,WONG,NARCOTICS,"WC,TX",D,41703.0,30,0,30,INSTALLED AND USED,60.0,9.0,18.0,553.0,180.0,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-36,FIDLER,WONG,MURDER,WC,D,41703.0,30,1,60,INSTALLED AND USED,30.0,1.0,NR,17.0,NR,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-37,FIDLER,WONG,MURDER,WC,D,41709.0,30,1,60,INSTALLED AND USED,30.0,116.0,55.0,3482.0,263.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-38,FIDLER,WONG,NARCOTICS,WC,D,41715.0,30,0,30,INSTALLED AND USED,28.0,553.0,36.0,15486.0,3525.0,20644.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-39,FIDLER,WONG,NARCOTICS,WC,D,41716.0,30,0,30,INSTALLED AND USED,30.0,78.0,32.0,2346.0,349.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-40,FIDLER,WONG,NARCOTICS,WC,D,41717.0,30,1,60,INSTALLED AND USED,30.0,78.0,29.0,2354.0,349.0,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-41,FIDLER,WONG,NARCOTICS,WC,D,41717.0,30,1,60,INSTALLED AND USED,60.0,16.0,56.0,977.0,56.0,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-42,FIDLER,WONG,MURDER,WC,D,41719.0,30,0,30,INSTALLED AND USED,16.0,0.0,NR,NR,NR,643.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-43,FIDLER,WONG,MURDER,WS,D,41722.0,30,0,30,INSTALLED AND USED,30.0,1844.0,28.0,55328.0,25532.0,126752.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-44,FIDLER,WONG,NARCOTICS,WC,D,41725.0,30,0,30,INSTALLED AND USED,30.0,112.0,64.0,3360.0,243.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-45,FIDLER,WONG,NARCOTICS,WC,D,41733.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-46,FIDLER,WONG,NARCOTICS,WC,D,41739.0,30,0,30,INSTALLED AND USED,16.0,22.0,5.0,357.0,201.0,9483.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-47,FIDLER,WONG,NARCOTICS,WC,D,41739.0,30,0,30,INSTALLED AND USED,30.0,7.0,1.0,212.0,2.0,25650.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-48,FIDLER,WONG,NARCOTICS,WC,D,41744.0,30,0,30,INSTALLED AND USED,30.0,21.0,31.0,633.0,70.0,26876.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-49,FIDLER,WONG,NARCOTICS,WC,D,41745.0,30,0,30,INSTALLED AND USED,10.0,4.0,2.0,38.0,NR,27390.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-50,FIDLER,WONG,NARCOTICS,WC,D,41746.0,30,0,30,INSTALLED AND USED,30.0,41.0,18.0,1220.0,184.0,26811.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-51,FIDLER,WONG,NARCOTICS,WC,D,41754.0,30,0,30,INSTALLED AND USED,26.0,7.0,16.0,194.0,6.0,46800.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-52,FIDLER,WONG,MURDER,"WC,WS","D,H",41754.0,30,0,30,INSTALLED AND USED,30.0,8.0,4.0,248.0,56.0,37000.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-53,FIDLER,WONG,NARCOTICS,"WC,TX",D,41754.0,30,0,30,INSTALLED AND USED,17.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-54,FIDLER,WONG,MURDER,WC,D,41756.0,30,1,60,INSTALLED AND USED,50.0,0.0,NR,NR,NR,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-55,FIDLER,WONG,NARCOTICS,WC,D,41757.0,30,0,30,INSTALLED AND USED,77.0,436.0,120.0,33551.0,8933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-4,RELATED TO NO. 2014-4
CALIFORNIA,LOS ANGELES,2014-56,FIDLER,WONG,NARCOTICS,WC,D,41758.0,30,0,30,INSTALLED AND USED,37.0,59.0,62.0,2166.0,840.0,142296.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-57,FIDLER,WONG,NARCOTICS,WC,D,41758.0,30,0,30,INSTALLED AND USED,28.0,26.0,45.0,732.0,28.0,23222.0,572.0,4.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-58,FIDLER,WONG,$LAUNDERING,WC,D,41759.0,30,1,60,INSTALLED AND USED,30.0,7.0,29.0,224.0,36.0,62312.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-59,FIDLER,WONG,$LAUNDERING,WC,D,41759.0,30,1,60,INSTALLED AND USED,8.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-60,FIDLER,WONG,NARCOTICS,WS,H,41766.0,30,0,30,INSTALLED AND USED,54.0,101.0,92.0,5463.0,387.0,42800.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-61,FIDLER,WONG,NARCOTICS,WC,D,41768.0,30,2,90,INSTALLED AND USED,20.0,6.0,17.0,118.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-7,RELATED TO NO. 2014-7
CALIFORNIA,LOS ANGELES,2014-62,FIDLER,WONG,NARCOTICS,"WC,TX",D,41768.0,30,0,30,INSTALLED AND USED,13.0,17.0,42.0,226.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-63,FIDLER,WONG,NARCOTICS,WC,D,41768.0,30,0,30,INSTALLED AND USED,30.0,17.0,25.0,500.0,55.0,169000.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-64,OLMEDO,WONG,NARCOTICS,WC,D,41774.0,30,0,30,INSTALLED AND USED,23.0,37.0,NR,862.0,232.0,29013.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-65,FIDLER,WONG,NARCOTICS,WC,D,41774.0,30,0,30,INSTALLED AND USED,30.0,90.0,205.0,2700.0,1009.0,171500.0,15500.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-66,OLMEDO,WONG,NARCOTICS,WC,D,41775.0,30,0,30,INSTALLED AND USED,23.0,81.0,30.0,1853.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-7,RELATED TO NO. 2014-7
CALIFORNIA,LOS ANGELES,2014-67,FIDLER,WONG,NARCOTICS,WC,D,41779.0,30,0,30,INSTALLED AND USED,7.0,144.0,26.0,1010.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-7,RELATED TO NO. 2014-7
CALIFORNIA,LOS ANGELES,2014-68,OLMEDO,WONG,NARCOTICS,WC,D,41780.0,30,0,30,INSTALLED AND USED,26.0,1.0,4.0,23.0,13.0,13000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-69,FIDLER,WONG,NARCOTICS,WC,D,41787.0,30,0,30,INSTALLED AND USED,30.0,130.0,75.0,3905.0,160.0,21400.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-70,FIDLER,WONG,NARCOTICS,WC,D,41787.0,30,1,60,INSTALLED AND USED,20.0,0.0,2.0,NR,NR,6040.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-71,FIDLER,WONG,NARCOTICS,"WC,TX",D,41788.0,30,0,30,INSTALLED AND USED,89.0,382.0,846.0,33991.0,1369.0,112500.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-72,FIDLER,WONG,OTHER,WC,D,41788.0,30,0,30,INSTALLED AND USED,90.0,94.0,968.0,8462.0,302.0,78380.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-73,FIDLER,WONG,NARCOTICS,"WC,EO",D,41793.0,30,2,90,INSTALLED AND USED,88.0,90.0,110.0,7887.0,1697.0,79916.0,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-74,FIDLER,WONG,NARCOTICS,WC,D,41796.0,30,1,60,INSTALLED AND USED,60.0,472.0,133.0,28323.0,759.0,35000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-75,FIDLER,WONG,NARCOTICS,"WC,TX,EE",D,41801.0,30,0,30,INSTALLED AND USED,30.0,33.0,75.0,1001.0,199.0,26000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-76,FIDLER,WONG,NARCOTICS,WC,D,41802.0,30,0,30,INSTALLED AND USED,13.0,436.0,211.0,5666.0,254.0,51000.0,7000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-77,FIDLER,WONG,OTHER,"WC,TX",D,41808.0,30,0,30,INSTALLED AND USED,60.0,0.0,NR,NR,NR,56845.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-78,FIDLER,WONG,NARCOTICS,WC,D,41809.0,30,0,30,INSTALLED AND USED,30.0,11.0,70.0,319.0,12.0,27500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-79,FIDLER,WONG,MURDER,WC,D,41814.0,30,1,60,INSTALLED AND USED,28.0,26.0,36.0,716.0,127.0,26260.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-80,FIDLER,WONG,NARCOTICS,"WC,TX,EE",D,41814.0,30,0,30,INSTALLED AND USED,29.0,100.0,25.0,2890.0,65.0,25700.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-81,FIDLER,WONG,MURDER,WC,D,41814.0,30,0,30,INSTALLED AND USED,60.0,48.0,168.0,2909.0,1079.0,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-82,FIDLER,WONG,MURDER,WS,H,41820.0,30,0,30,INSTALLED AND USED,20.0,46.0,80.0,916.0,241.0,14978.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-83,FIDLER,WONG,NARCOTICS,"WC,EO",D,41820.0,30,2,90,INSTALLED AND USED,88.0,73.0,87.0,6426.0,943.0,80648.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-84,FIDLER,WONG,NARCOTICS,WC,D,41822.0,30,0,30,INSTALLED AND USED,30.0,261.0,46.0,7819.0,2224.0,26600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-85,FIDLER,WONG,MURDER,WC,D,41822.0,30,2,90,INSTALLED AND USED,10.0,56.0,27.0,559.0,127.0,26700.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-86,FIDLER,WONG,NARCOTICS,WC,D,41828.0,30,0,30,INSTALLED AND USED,3.0,20.0,5.0,61.0,6.0,2998.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-87,FIDLER,WONG,NARCOTICS,WC,D,41830.0,30,0,30,INSTALLED AND USED,30.0,5.0,24.0,159.0,39.0,22000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-88,FIDLER,WONG,NARCOTICS,"WC,TX",D,41830.0,30,0,30,INSTALLED AND USED,30.0,19.0,50.0,566.0,137.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-89,FIDLER,WONG,OTHER,WC,D,41830.0,30,0,30,INSTALLED AND USED,29.0,75.0,95.0,2167.0,986.0,27000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-90,FIDLER,WONG,NARCOTICS,WC,D,41831.0,30,0,30,INSTALLED AND USED,90.0,39.0,28.0,3513.0,1009.0,78380.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-91,FIDLER,WONG,NARCOTICS,WC,D,41838.0,30,0,30,INSTALLED AND USED,90.0,274.0,279.0,24677.0,2396.0,77500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-92,FIDLER,WONG,NARCOTICS,"WC,TX,EE",D,41843.0,30,1,60,INSTALLED AND USED,30.0,15.0,36.0,456.0,79.0,26050.0,1600.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-93,FIDLER,WONG,MURDER,WC,D,41843.0,30,2,90,INSTALLED AND USED,30.0,105.0,62.0,3137.0,1455.0,28000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-94,FIDLER,WONG,NARCOTICS,WC,D,41844.0,30,0,30,INSTALLED AND USED,30.0,2.0,5.0,64.0,54.0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-95,FIDLER,WONG,NARCOTICS,"WC,TX",D,41851.0,30,0,30,INSTALLED AND USED,30.0,0.0,NR,NR,NR,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-96,FIDLER,WONG,NARCOTICS,WC,D,41855.0,30,0,30,INSTALLED AND USED,90.0,432.0,712.0,38882.0,2516.0,80000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-97,FIDLER,WONG,NARCOTICS,WC,D,41856.0,30,0,30,INSTALLED AND USED,30.0,43.0,36.0,1278.0,171.0,28000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-98,FIDLER,WONG,NARCOTICS,WC,D,41858.0,30,0,30,INSTALLED AND USED,30.0,0.0,NR,4.0,NR,26000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-99,FIDLER,WONG,NARCOTICS,WC,D,41862.0,30,0,30,INSTALLED AND USED,30.0,6.0,28.0,166.0,10.0,26466.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-100,FIDLER,WONG,NARCOTICS,WC,D,41863.0,30,0,30,INSTALLED AND USED,30.0,224.0,53.0,6733.0,3666.0,27658.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-101,FIDLER,WONG,NARCOTICS,WC,D,41869.0,30,0,30,INSTALLED AND USED,17.0,40.0,62.0,684.0,173.0,29589.0,3992.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-102,FIDLER,WONG,MURDER,WC,D,41869.0,30,0,30,INSTALLED AND USED,30.0,274.0,NR,8230.0,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-103,FIDLER,WONG,MURDER,WC,D,41873.0,30,0,30,INSTALLED AND USED,30.0,9.0,37.0,282.0,75.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-104,FIDLER,WONG,NARCOTICS,WC,D,41876.0,30,0,30,INSTALLED AND USED,18.0,466.0,257.0,8395.0,174.0,25000.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-1
CALIFORNIA,LOS ANGELES,2014-105,FIDLER,WONG,OTHER,WC,D,41879.0,30,0,30,INSTALLED AND USED,30.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-106,FIDLER,WONG,NARCOTICS,"WC,TX",D,41886.0,30,0,30,INSTALLED AND USED,30.0,15.0,53.0,462.0,82.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-107,FIDLER,WONG,MURDER,WC,D,41890.0,30,0,30,INSTALLED AND USED,30.0,247.0,205.0,7407.0,648.0,40600.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-1
CALIFORNIA,LOS ANGELES,2014-108,FIDLER,WONG,NARCOTICS,WC,D,41897.0,30,1,60,INSTALLED AND USED,7.0,56.0,15.0,389.0,27.0,10733.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-109,FIDLER,WONG,NARCOTICS,"WC,TX,EE",D,41903.0,30,0,30,INSTALLED AND USED,30.0,22.0,65.0,660.0,46.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-110,FIDLER,WONG,MURDER,WC,D,41903.0,30,0,30,INSTALLED AND USED,22.0,203.0,64.0,4469.0,502.0,9000.0,2500.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-111,FIDLER,WONG,NARCOTICS,WC,D,41907.0,30,0,30,INSTALLED AND USED,15.0,11.0,13.0,171.0,123.0,12838.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-13
CALIFORNIA,LOS ANGELES,2014-112,FIDLER,WONG,OTHER,WC,D,41911.0,30,0,30,INSTALLED AND USED,12.0,20.0,18.0,240.0,1.0,17200.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-8
CALIFORNIA,LOS ANGELES,2014-113,FIDLER,WONG,NARCOTICS,WC,D,41919.0,30,0,30,INSTALLED AND USED,7.0,29.0,21.0,202.0,NR,15428.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-2
CALIFORNIA,LOS ANGELES,2014-114,FIDLER,WONG,NARCOTICS,"WC,TX",D,41919.0,30,0,30,INSTALLED AND USED,120.0,17.0,262.0,2037.0,217.0,219700.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-115,FIDLER,WONG,NARCOTICS,"WC,TX,EE",D,41926.0,30,0,30,INSTALLED AND USED,90.0,2.0,11.0,163.0,19.0,60000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-116,FIDLER,WONG,NARCOTICS,"WC,TX,EE",D,41927.0,30,0,30,INSTALLED AND USED,15.0,92.0,62.0,1376.0,457.0,16500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-117,FIDLER,WONG,NARCOTICS,WC,D,41932.0,30,1,60,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-118,FIDLER,WONG,NARCOTICS,WC,D,41935.0,30,1,60,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-119,FIDLER,WONG,NARCOTICS,WC,D,41939.0,30,0,30,INSTALLED AND USED,6.0,118.0,18.0,706.0,49.0,6312.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-120,FIDLER,WONG,NARCOTICS,"WC,TX",D,41941.0,30,0,30,INSTALLED AND USED,30.0,2.0,8.0,59.0,13.0,22000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-121,FIDLER,WONG,NARCOTICS,WC,D,41949.0,30,0,30,INSTALLED AND USED,30.0,138.0,46.0,4135.0,1138.0,46800.0,2800.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-122,FIDLER,WONG,NARCOTICS,WC,D,41949.0,30,0,30,INSTALLED AND USED,30.0,14.0,15.0,412.0,68.0,52700.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-123,FIDLER,WONG,NARCOTICS,"WC,TX",D,41956.0,30,0,30,INSTALLED AND USED,30.0,7.0,4.0,211.0,44.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-124,FIDLER,WONG,NARCOTICS,"WC,TX",D,41956.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-125,FIDLER,WONG,NARCOTICS,"WC,TX,EE",D,41962.0,30,0,30,INSTALLED NOT USED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-126,FIDLER,WONG,MURDER,"WC,TX",D,41963.0,30,0,30,INSTALLED AND USED,30.0,14.0,19.0,410.0,330.0,37440.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2014-127,FIDLER,WONG,NARCOTICS,"WC,TX",D,41968.0,30,0,30,INSTALLED AND USED,175.0,0.0,NR,NR,NR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
