Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepted,Number of Intercepts,Number of Incriminating  Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related,,
ARIZONA,2014-62,ZAPATA,BLANCO,$LAUNDERING,TX,D,41787.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,62
ARIZONA,2014-63,WAKE,BLANCO,NARCOTICS,"WC,EO",D,41788.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,63
ARIZONA,2014-64,ZAPATA,BLANCO,NARCOTICS,WO,D,41793.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,64
ARIZONA,2014-65,CAMPBELL,O'BRIEN,NARCOTICS,"WC,EO",D,41800.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,65
ARIZONA,2014-66,BURY,O'BRIEN,NARCOTICS,WO,D,41813.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,66
ARIZONA,2014-67,BURY,O'BRIEN,NARCOTICS,WO,D,41813.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,67
ARIZONA,2014-68,BURY,O'BRIEN,NARCOTICS,WO,D,41813.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,68
ARIZONA,2014-69,ZAPATA,BLANCO,NARCOTICS,WO,D,41820.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,69
ARIZONA,2014-70,CARROLL,BITKOWER,NARCOTICS,EO,D,41821.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,70
ARIZONA,2014-71,BOLTON,O'BRIEN,NARCOTICS,EO,D,41831.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,71
ARIZONA,2014-72,BURY,BLANCO,$LAUNDERING,TX,D,41843.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,72
ARIZONA,2014-73,ZAPATA,BLANCO,NARCOTICS,WO,D,41845.0,30,3,120,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,73
ARIZONA,2014-74,ZAPATA,BLANCO,$LAUNDERING,TX,D,41848.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,74
ARIZONA,2014-75,ZAPATA,BLANCO,NARCOTICS,WO,D,41851.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,75
ARIZONA,2014-76,ZAPATA,BLANCO,NARCOTICS,EO,D,41851.0,30,3,120,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,76
ARIZONA,2014-77,COLLINS,BITKOWER,NARCOTICS,EO,D,41852.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,77
ARIZONA,2014-78,LOGAN,BLANCO,NARCOTICS,EO,D,41878.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,78
ARIZONA,2014-79,ZAPATA,BLANCO,NARCOTICS,EO,D,41878.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,79
ARIZONA,2014-80,CAMPBELL,BLANCO,NARCOTICS,"WC,EO",D,41893.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,80
ARIZONA,2014-81,ZAPATA,O'BRIEN,NARCOTICS,EO,D,41900.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,81
ARIZONA,2014-82,ZAPATA,O'BRIEN,$LAUNDERING,TX,D,41904.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,82
ARIZONA,2014-83,ZAPATA,BLANCO,NARCOTICS,EO,D,41907.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,83
ARIZONA,2014-84,CAMPBELL,BLANCO,NARCOTICS,"WC,EO",D,41914.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,84
ARIZONA,2014-85,ZAPATA,BLANCO,NARCOTICS,WO,D,41914.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,85
ARIZONA,2014-86,BURY,BLANCO,$LAUNDERING,TX,D,41926.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,86
ARIZONA,2014-87,ZAPATA,O'BRIEN,NARCOTICS,EF,D,41933.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,87
ARIZONA,2014-88,ZAPATA,BLANCO,NARCOTICS,EO,D,41935.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,88
ARIZONA,2014-89,ZAPATA,BLANCO,NARCOTICS,EO,D,41935.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,89
ARIZONA,2014-90,WAKE,BLANCO,NARCOTICS,"WC,EO",D,41947.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,90
ARIZONA,2014-91,ZAPATA,BLANCO,NARCOTICS,EO,D,41963.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,91
ARIZONA,2014-92,LOGAN,O'BRIEN,NARCOTICS,EO,D,41969.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,92
ARIZONA,2014-93,SNOW,BITKOWER,NARCOTICS,"WC,EO",D,41976.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,93
ARIZONA,2014-94,BOLTON,BLANCO,NARCOTICS,"WC,TX",D,41992.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,94
ARIZONA,2014-95,SOTO,O'BRIEN,$LAUNDERING,WC,D,42004.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,95
"ARKANSAS, EASTERN",2011-20,HOLMES,WEINSTEIN,NARCOTICS,WC,D,40533.0,30,1,60,INSTALLED AND USED,60.0,119.0,99.0,7119.0,526.0,31376.0,236.0,26.0,0.0,0.0,0.0,0.0,26.0,,,2011,20
"ARKANSAS, EASTERN",2013-20,MARSHALL,BLANCO,NARCOTICS,"TX,WC",D,41327.0,30,0,30,INSTALLED AND USED,13.0,17.0,25.0,224.0,6.0,12462.0,485.0,10.0,0.0,0.0,0.0,0.0,0.0,,,2013,20
"ARKANSAS, EASTERN",2013-21,MARSHALL,BLANCO,NARCOTICS,"TX,WC",D,41346.0,30,0,30,INSTALLED AND USED,13.0,22.0,11.0,288.0,15.0,12539.0,1047.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-20,2013,21
"ARKANSAS, EASTERN",2013-22,HOLMES,O'BRIEN,NARCOTICS,"WC,TX",D,41360.0,30,0,30,INSTALLED AND USED,30.0,47.0,67.0,1408.0,342.0,36643.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,22
"ARKANSAS, EASTERN",2013-23,MILLER,O'BRIEN,NARCOTICS,WC,D,41404.0,30,0,30,INSTALLED AND USED,30.0,538.0,44.0,16126.0,920.0,26530.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,23
"ARKANSAS, EASTERN",2013-24,MILLER,O'BRIEN,NARCOTICS,WC,D,41409.0,30,1,60,INSTALLED AND USED,49.0,54.0,221.0,2623.0,352.0,65258.0,4400.0,9.0,0.0,0.0,0.0,0.0,0.0,,,2013,24
"ARKANSAS, EASTERN",2013-25,WRIGHT,BITKOWER,NARCOTICS,"TX,WC",D,41422.0,30,0,30,INSTALLED AND USED,8.0,10.0,14.0,80.0,34.0,11803.0,625.0,26.0,0.0,0.0,0.0,0.0,0.0,,,2013,25
"ARKANSAS, EASTERN",2013-26,WRIGHT,O'BRIEN,NARCOTICS,WC,D,41429.0,30,0,30,INSTALLED AND USED,17.0,139.0,42.0,2357.0,70.0,32027.0,642.0,8.0,0.0,0.0,0.0,0.0,0.0,,,2013,26
"ARKANSAS, EASTERN",2013-27,BAKER,O'BRIEN,NARCOTICS,"TX,WC",D,41438.0,30,1,60,INSTALLED AND USED,45.0,128.0,59.0,5755.0,2095.0,57140.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-25,2013,27
"ARKANSAS, EASTERN",2013-28,MILLER,O'BRIEN,NARCOTICS,"TX,WC",D,41443.0,30,0,30,INSTALLED AND USED,27.0,13.0,34.0,342.0,113.0,35234.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,28
"ARKANSAS, EASTERN",2013-29,BAKER,O'BRIEN,NARCOTICS,WC,D,41443.0,30,0,30,INSTALLED AND USED,30.0,138.0,10.0,4140.0,354.0,9313.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,29
"ARKANSAS, EASTERN",2013-30,HOLMES,O'BRIEN,NARCOTICS,WC,D,41452.0,30,0,30,INSTALLED AND USED,21.0,58.0,39.0,1214.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,30
"ARKANSAS, EASTERN",2013-31,MILLER,BITKOWER,NARCOTICS,"TX,WC",D,41472.0,30,0,30,INSTALLED AND USED,30.0,164.0,148.0,4930.0,347.0,37885.0,625.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2013,31
"ARKANSAS, EASTERN",2013-32,MARSHALL,BLANCO,NARCOTICS,"TX,WC",D,41500.0,30,0,30,INSTALLED AND USED,26.0,157.0,55.0,4093.0,495.0,32917.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-25,2013,32
"ARKANSAS, EASTERN",2013-33,MILLER,O'BRIEN,NARCOTICS,"TX,WC",D,41528.0,30,0,30,INSTALLED AND USED,16.0,4.0,8.0,60.0,33.0,21572.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,33
"ARKANSAS, EASTERN",2013-34,BAKER,BLANCO,NARCOTICS,"TX,WC",D,41555.0,30,0,30,INSTALLED AND USED,30.0,415.0,70.0,12436.0,1551.0,38960.0,1700.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2013,34
"ARKANSAS, EASTERN",2013-35,MILLER,O'BRIEN,NARCOTICS,WC,D,41556.0,30,0,30,INSTALLED AND USED,24.0,35.0,66.0,845.0,204.0,54004.0,1700.0,3.0,0.0,0.0,0.0,0.0,0.0,,,2013,35
"ARKANSAS, EASTERN",2014-1,MILLER,O'BRIEN,NARCOTICS,WC,D,41656.0,30,0,30,INSTALLED AND USED,8.0,32.0,35.0,257.0,43.0,25878.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-24,2014,1
"ARKANSAS, EASTERN",2014-2,MILLER,BITKOWER,NARCOTICS,"WC,TX",D,41673.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,2
"ARKANSAS, EASTERN",2014-3,WRIGHT,BLANCO,NARCOTICS,WC,D,41683.0,30,1,60,INSTALLED AND USED,60.0,230.0,76.0,13780.0,1584.0,93890.0,470.0,25.0,0.0,0.0,0.0,0.0,0.0,,,2014,3
"ARKANSAS, EASTERN",2014-4,MILLER,BLANCO,NARCOTICS,"WC,TX",D,41689.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,4
"ARKANSAS, EASTERN",2014-5,WILSON,BLANCO,NARCOTICS,"WC,TX",D,41705.0,30,0,30,INSTALLED AND USED,29.0,325.0,288.0,9426.0,2739.0,39460.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-10,2014,5
"ARKANSAS, EASTERN",2014-6,WILSON,BLANCO,NARCOTICS,"WC,TX",D,41708.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,6
"ARKANSAS, EASTERN",2014-7,HOLMES,O'BRIEN,NARCOTICS,"WC,TX",D,41730.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,7
"ARKANSAS, EASTERN",2014-8,BAKER,BLANCO,NARCOTICS,WC,D,41736.0,30,0,30,INSTALLED AND USED,29.0,99.0,62.0,2868.0,238.0,36943.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,8
"ARKANSAS, EASTERN",2014-9,BAKER,BLANCO,NARCOTICS,WC,D,41737.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,9
"ARKANSAS, EASTERN",2014-10,WILSON,O'BRIEN,NARCOTICS,"WC,TX",D,41739.0,30,0,30,INSTALLED AND USED,22.0,41.0,94.0,907.0,149.0,27949.0,625.0,32.0,0.0,0.0,0.0,0.0,0.0,,,2014,10
"ARKANSAS, EASTERN",2014-11,WILSON,O'BRIEN,NARCOTICS,WC,D,41743.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,11
"ARKANSAS, EASTERN",2014-12,BAKER,O'BRIEN,NARCOTICS,WC,D,41757.0,30,0,30,INSTALLED AND USED,30.0,31.0,11.0,939.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-3,RELATED TO NO. 2014-3,2014,12
"ARKANSAS, EASTERN",2014-13,HOLMES,O'BRIEN,NARCOTICS,WC,D,41760.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,13
"ARKANSAS, EASTERN",2014-14,"MARSHALL, JR.",BLANCO,NARCOTICS,"WC,TX",D,41772.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,14
"ARKANSAS, EASTERN",2014-15,MILLER,O'BRIEN,NARCOTICS,"WC,TX",D,41781.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,15
"ARKANSAS, EASTERN",2014-16,MILLER,O'BRIEN,NARCOTICS,"WC,TX",D,41781.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,16
"ARKANSAS, EASTERN",2014-17,MILLER,O'BRIEN,NARCOTICS,WC,D,41788.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,17
"ARKANSAS, EASTERN",2014-18,MILLER,O'BRIEN,NARCOTICS,"WC,TX",D,41880.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,18
"ARKANSAS, EASTERN",2014-19,MILLER,O'BRIEN,NARCOTICS,"WC,TX",D,41880.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,19
"ARKANSAS, EASTERN",2014-20,"MARSHALL, JR.",BLANCO,NARCOTICS,WC,D,41895.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,20
"ARKANSAS, EASTERN",2014-21,MILLER,O'BRIEN,NARCOTICS,"WC,TX",D,41908.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,21
"ARKANSAS, EASTERN",2014-22,"MARSHALL, JR.",BLANCO,NARCOTICS,WC,D,41914.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,22
"ARKANSAS, EASTERN",2014-23,MOODY,BLANCO,NARCOTICS,WC,D,41948.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,23
"ARKANSAS, EASTERN",2014-24,HOLMES,SUH,NARCOTICS,WC,D,41962.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,24
"ARKANSAS, WESTERN",2013-3,"HOLMES, III.",O'BRIEN,NARCOTICS,"TX,WC",D,41330.0,30,0,30,INSTALLED AND USED,20.0,61.0,19.0,1219.0,455.0,25626.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-4,2013,3
"ARKANSAS, WESTERN",2013-4,"HOLMES, III.",O'BRIEN,NARCOTICS,"TX,WC",D,41355.0,30,1,60,INSTALLED AND USED,55.0,45.0,27.0,2458.0,1029.0,25626.0,373.0,24.0,0.0,0.0,0.0,0.0,24.0,,,2013,4
"ARKANSAS, WESTERN",2013-5,HENDREN,BLANCO,NARCOTICS,"WC,TX",D,41523.0,30,1,60,INSTALLED AND USED,37.0,61.0,9.0,2245.0,2245.0,54612.0,3500.0,11.0,0.0,0.0,0.0,0.0,0.0,,,2013,5
"ARKANSAS, WESTERN",2014-1,HENDREN,BLANCO,NARCOTICS,WC,D,41667.0,30,0,30,INSTALLED AND USED,23.0,10.0,4.0,224.0,44.0,26233.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-5,2014,1
"ARKANSAS, WESTERN",2014-2,"HOLMES, III.",BLANCO,NARCOTICS,WC,D,41668.0,30,2,90,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,2
"ARKANSAS, WESTERN",2014-3,BROOKS,BLANCO,NARCOTICS,WC,D,41669.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,3
"ARKANSAS, WESTERN",2014-4,"HOLMES, III.",BLANCO,NARCOTICS,"WC,TX",D,41689.0,30,1,60,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,4
"ARKANSAS, WESTERN",2014-5,HENDREN,O'BRIEN,NARCOTICS,"WC,TX",D,41696.0,30,0,30,INSTALLED AND USED,30.0,21.0,8.0,640.0,137.0,37885.0,625.0,1.0,0.0,0.0,0.0,0.0,0.0,,,2014,5
"ARKANSAS, WESTERN",2014-6,BROOKS,O'BRIEN,NARCOTICS,"WC,TX",D,41698.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,6
"ARKANSAS, WESTERN",2014-7,BROOKS,SUH,NARCOTICS,"WC,TX",D,41932.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,7
"ARKANSAS, WESTERN",2014-8,"HOLMES, III.",O'BRIEN,NARCOTICS,"WC,TX",D,41935.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,8
"ARKANSAS, WESTERN",2014-9,BROOKS,BLANCO,NARCOTICS,WC,D,41939.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,9
"ARKANSAS, WESTERN",2014-10,BROOKS,BLANCO,NARCOTICS,WC,D,41939.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,10
"ARKANSAS, WESTERN",2014-11,BROOKS,BLANCO,NARCOTICS,"WC,TX",D,41946.0,30,0,30,NO PROSECUTOR REPORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2014,11
"CALIFORNIA, CENTRAL",2007-31,SNYDER,SABIO,RACKETEERING,WC,D,39036.0,30,1,60,INSTALLED AND USED,60.0,70.0,195.0,4194.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007,31
"CALIFORNIA, CENTRAL",2010-149,FEESS,KEENEY,NARCOTICS,WC,D,40249.0,30,4,150,INSTALLED AND USED,150.0,66.0,95.0,9954.0,1234.0,356633.0,18800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2010,149
"CALIFORNIA, CENTRAL",2011-88,MATZ,BLANCO,NARCOTICS,WC,D,40553.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2011,88
"CALIFORNIA, CENTRAL",2011-89,ORTERO,SWARTZ,NARCOTICS,WC,D,40563.0,30,0,30,INSTALLED AND USED,29.0,1.0,80.0,28.0,10.0,21624.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2011,89
"CALIFORNIA, CENTRAL",2011-90,"WRIGHT, II.",BLANCO,NARCOTICS,WC,D,40694.0,30,0,30,INSTALLED AND USED,10.0,28.0,20.0,282.0,13.0,21460.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2011,90
"CALIFORNIA, CENTRAL",2011-91,PHILLIPS,BLANCO,NARCOTICS,WC,D,40732.0,30,0,30,INSTALLED AND USED,30.0,105.0,48.0,3157.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2011,91
"CALIFORNIA, CENTRAL",2012-118,KRONSTADT,BLANCO,NARCOTICS,WC,D,40975.0,30,1,60,INSTALLED AND USED,60.0,7.0,50.0,399.0,55.0,35500.0,3500.0,20.0,0.0,0.0,0.0,1.0,0.0,,,2012,118
"CALIFORNIA, CENTRAL",2012-119,KRONSTADT,BLANCO,NARCOTICS,WC,D,41004.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,119
"CALIFORNIA, CENTRAL",2012-120,KRONSTADT,BLANCO,NARCOTICS,WC,D,41004.0,30,2,90,INSTALLED AND USED,90.0,30.0,64.0,2745.0,1135.0,69500.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-118,2012,120
"CALIFORNIA, CENTRAL",2012-121,KRONSTADT,BLANCO,NARCOTICS,WC,D,41004.0,30,0,30,NEVER INSTALLED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,121
"CALIFORNIA, CENTRAL",2012-122,KRONSTADT,BLANCO,NARCOTICS,WC,D,41033.0,30,3,120,INSTALLED AND USED,120.0,17.0,81.0,2030.0,1050.0,84000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2012-118,2012,122
"CALIFORNIA, CENTRAL",2012-123,WILSON,SWARTZ,NARCOTICS,"TX,WC",D,41221.0,30,0,30,INSTALLED AND USED,30.0,399.0,7700.0,11970.0,1390.0,44994.0,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012,123
"CALIFORNIA, CENTRAL",2013-60,SELNA,BLANCO,NARCOTICS,"WC,TX",D,41130.0,30,5,180,INSTALLED AND USED,169.0,8.0,164.0,1420.0,1100.0,124468.0,6700.0,5.0,0.0,0.0,0.0,0.0,0.0,,,2013,60
"CALIFORNIA, CENTRAL",2013-61,SELNA,BLANCO,NARCOTICS,WC,D,41163.0,30,4,150,INSTALLED AND USED,150.0,1.0,14.0,126.0,93.0,26847.0,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2013-68,2013,61
"CALIFORNIA, CENTRAL",2013-62,WILSON,HULSER,NARCOTICS,"TX,WC",D,41320.0,30,0,30,INSTALLED AND USED,30.0,210.0,2800.0,6291.0,479.0,22425.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013,62
"CALIFORNIA, CENTRAL",2013-63,ANDERSON,O'BRIEN,NARCOTICS,"TX,WC",D,41327.0,30,1,60,INSTALLED AND USED,59.0,95.0,20.0,5587.0,2500.0,53077.0,4200.0,4.0,0.0,0.0,0.0,0.0,0.0,,,2013,63
