Jurisdiction,A.O. Number,Judge,Attorney General or Designee,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
ARIZONA,2017-108,SNOW,HULSER,NARCOTICS,"WC,TX,EO",D,42857.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-109,BURY,,NARCOTICS,"WO,TX",D,42775.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-110,ZAPATA,HULSER,NARCOTICS,"WC,OM,TX",D,43019.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-111,LOGAN,,NARCOTICS,"WC,TX,EO",D,42888.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-112,ZAPATA,,NARCOTICS,"WC,EO",D,43042.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-113,LOGAN,HULSER,NARCOTICS,"WC,TX,EO",D,42913.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-114,TUCHI,HULSER,NARCOTICS,"WC,TX,EO",D,42852.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-115,LOGAN,DOWNING,NARCOTICS,"WC,TX,EO",D,42905.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-116,CAMPBELL,,NARCOTICS,"WC,TX,EO",D,42915.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-117,ZAPATA,HULSER,NARCOTICS,TX,D,42650.0,30.0,3.0,120.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-118,COLLINS,HULSER,NARCOTICS,"WC,OO,TX",D,42926.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-119,ZAPATA,,NARCOTICS,"WC,EO",D,42788.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,RELATED TO NO. 2017-120,RELATED TO NO. 2017-120
ARIZONA,2017-120,ZAPATA,,NARCOTICS,"WC,EO",D,42800.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-121,BURY,,DRUGS - ILLEGAL,"WC,OM,TX",D,42758.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-122,TUCHI,,IMMIGRATION,"WC,TX",D,42780.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
ARIZONA,2017-123,ZAPATA,BLANCO,NARCOTICS,"WC,EO",D,42754.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,RELATED TO NO. 2017-120,RELATED TO NO. 2017-120
ARIZONA,2017-124,LOGAN,,NARCOTICS,"WC,TX,EO",D,42781.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-125,HUMETEWA,DOWNING,NARCOTICS,"WC,TX,EO",D,42744.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-126,TUCHI,BLANCO,IMMIGRATION,"WC,TX",D,42829.0,30.0,0.0,30.0,INSTALLED AND USED,,,,,,,,,,,,,,,
ARIZONA,2017-128,HUMETEWA,DOWNING,NARCOTICS,"WC,TX,EO",D,42506.0,30.0,7.0,240.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-129,HUMETEWA,DOWNING,NARCOTICS,"WC,TX,EO",D,42677.0,30.0,2.0,90.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-130,BURY,BLANCO,NARCOTICS,"WC,TX,EO",D,42720.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-131,SNOW,,NARCOTICS,"WC,TX,EO",D,42627.0,30.0,3.0,120.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-132,HUMETEWA,,NARCOTICS,"WC,TX,EO",D,42711.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-133,HUMETEWA,,NARCOTICS,"WC,TX,EO",D,42677.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-134,ZAPATA,CALDWELL,NARCOTICS,"WC,TX",D,42656.0,30.0,3.0,120.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-138,BURY,BLANCO,DRUGS - ILLEGAL,"WC,OM,TX",D,42850.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
ARIZONA,2017-139,BURY,~NA,DRUGS - ILLEGAL,"WC,OM,TX",D,42772.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2015-41,WEBBER WRIGHT,,NARCOTICS,"WC,TX",D,42045.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,4.0,48,268,156,52652.0,3475.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, EASTERN",2016-42,WEBBER WRIGHT,,NARCOTICS,"WC,TX",D,42411.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,75770.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, EASTERN",2016-43,"MARSHALL, JR.",,NARCOTICS,WC,D,42481.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,287.0,170,"8,635","1,092",34370.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, EASTERN",2016-44,"MARSHALL, JR.",,NARCOTICS,"WC,TX",D,42521.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,19.0,13,253,79,16771.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, EASTERN",2016-45,"MARSHALL, JR.",,NARCOTICS,WC,D,42626.0,30.0,0.0,30.0,INSTALLED AND USED,20.0,50.0,21,"1,014",169,17375.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, EASTERN",2016-46,"MARSHALL, JR.",,NARCOTICS,"WC,TX",D,42612.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,114.0,66,"3,439",68,26221.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, EASTERN",2016-47,"MOODY, JR.",,NARCOTICS,"WC,TX",D,42702.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,125.0,42,"3,763","1,785",7767.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, EASTERN",2017-8,WILSON,,CONSPIRACY,WC,D,42717.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,32.0,5,982,13,14521.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-39
"ARKANSAS, EASTERN",2017-9,MILLER,,NARCOTICS,"WC,TX",D,42761.0,30.0,0.0,30.0,INSTALLED AND USED,23.0,113.0,215,"2,614",707,37885.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, EASTERN",2017-10,"MARSHALL, JR.",,NARCOTICS,"WC,TX",D,42727.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,76.0,71,"4,584","2,216",83208.0,1250.0,45.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, EASTERN",2017-11,MILLER,,NARCOTICS,WC,D,42781.0,30.0,0.0,30.0,INSTALLED AND USED,12.0,16.0,34,197,106,9036.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, EASTERN",2017-12,BAKER,,NARCOTICS,"WC,TX",D,42783.0,30.0,1.0,60.0,INSTALLED AND USED,34.0,97.0,30,"3,311",698,63692.0,1250.0,23.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, EASTERN",2017-13,"HOLMES, III",,NARCOTICS,"WC,TX",D,42815.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,5.0,15,57,0,16493.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2017-12
"ARKANSAS, EASTERN",2017-14,BAKER,,NARCOTICS,"WC,TX",D,42811.0,30.0,0.0,30.0,INSTALLED AND USED,24.0,200.0,25,"4,818",250,39782.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2017-12
"ARKANSAS, EASTERN",2017-15,BAKER,,NARCOTICS,"WC,TX",D,42809.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,105.0,15,"3,161",398,48229.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2017-12
"ARKANSAS, EASTERN",2017-16,HOLMES,,CONSPIRACY,WC,D,42845.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,193.0,11,"5,816",218,25539.0,775.0,2.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, EASTERN",2017-17,MILLER,,NARCOTICS,WC,D,42858.0,30.0,0.0,30.0,INSTALLED AND USED,28.0,7.0,42,214,111,24309.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, EASTERN",2017-18,WRIGHT,,CONSPIRACY,WC,D,42927.0,30.0,0.0,30.0,INSTALLED AND USED,16.0,27.0,1,440,0,2569.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, EASTERN",2017-19,HOLMES,,CONSPIRACY,WC,D,42922.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,232.0,17,"6,960",855,46676.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2015-5
"ARKANSAS, EASTERN",2017-20,BAKER,BLANCO,CONSPIRACY,"WC,TX",D,42836.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-21,MILLER,,CONSPIRACY,WC,D,42863.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-22,MILLER,,CONSPIRACY,"WC,TX",D,42762.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-23,MILLER,,CONSPIRACY,WC,D,42781.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-24,"MOODY, JR.",HULSER,CONSPIRACY,WC,D,42852.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-25,BAKER,,CONSPIRACY,"WC,TX",D,42809.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-26,HOLMES,HULSER,DRUGS - ILLEGAL,"WC,TX",D,42922.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-27,HOLMES,BLANCO,DRUGS - ILLEGAL,"WC,TX",D,42845.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-28,MILLER,,DRUGS - ILLEGAL,"WC,TX",D,42979.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-29,BAKER,,CONSPIRACY,"WC,TX",D,42811.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-30,MILLER,BLANCO,CONSPIRACY,"WC,TX",D,42817.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-31,BAKER,BLANCO,CONSPIRACY,"WC,TX",D,42815.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-32,BAKER,,CONSPIRACY,"WC,TX",D,42983.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-33,HOLMES,,CONSPIRACY,"WC,TX",D,42998.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-34,MILLER,DOWNING,DRUGS - ILLEGAL,"WC,TX",D,43025.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-35,"MARSHALL, JR.",,CONSPIRACY,"WC,TX",D,42732.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-37,MILLER,HULSER,DRUGS - ILLEGAL,"WC,TX",D,42979.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, EASTERN",2017-38,"MARSHALL, JR.",,CONSPIRACY,"WC,TX",D,42732.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, WESTERN",2016-26,"HOLMES, III",,NARCOTICS,"WC,TX",D,42550.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,41.0,8,880,205,26075.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, WESTERN",2016-27,BROOKS,,NARCOTICS,"WC,TX",D,42669.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,42.0,16,"1,288",411,29013.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, WESTERN",2017-3,"HOLMES, III",,CONSPIRACY,WC,D,42831.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,319.0,23,"9,587",466,36185.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-22
"ARKANSAS, WESTERN",2017-4,HICKEY,,CONSPIRACY,WC,D,42914.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,240.0,21,"7,219",78,48372.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, WESTERN",2017-5,HICKEY,,CONSPIRACY,WC,D,42948.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,145.0,23,"4,229",80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2017-4,RELATED TO NO. 2017-4
"ARKANSAS, WESTERN",2017-6,HICKEY,,CONSPIRACY,WC,D,42993.0,30.0,0.0,30.0,INSTALLED AND USED,18.0,6.0,4,121,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2017-4,RELATED TO NO. 2017-4
"ARKANSAS, WESTERN",2017-7,BROOKS,,CONSPIRACY,WC,D,42986.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,74.0,23,"4,310",252,24580.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"ARKANSAS, WESTERN",2017-8,BROOKS,DOWNING,DRUGS - ILLEGAL,"WC,TX",D,42940.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, WESTERN",2017-9,HICKEY,HULSER,DRUGS - ILLEGAL,WC,D,42993.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, WESTERN",2017-10,BROOKS,,DRUGS - ILLEGAL,"WC,TX",D,42986.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, WESTERN",2017-11,BROOKS,DOWNING,DRUGS - ILLEGAL,"WC,TX",D,42929.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, WESTERN",2017-12,BROOKS,DOWNING,DRUGS - ILLEGAL,"WC,TX",D,43026.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, WESTERN",2017-13,BROOKS,,DRUGS - ILLEGAL,"WC,TX",D,42839.0,30.0,1.0,60.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, WESTERN",2017-14,"HOLMES, III",SWARTZ,DRUGS - ILLEGAL,"WC,TX",D,42831.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, WESTERN",2017-15,"HOLMES, III",DOWNING,DRUGS - ILLEGAL,"WC,TX",D,42859.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, WESTERN",2017-16,HICKEY,,DRUGS - ILLEGAL,"WC,TX",D,42948.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, WESTERN",2017-17,BROOKS,DOWNING,DRUGS - ILLEGAL,"WC,TX",D,42955.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, WESTERN",2017-18,HICKEY,HULSER,DRUGS - ILLEGAL,"WC,TX",D,42914.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"ARKANSAS, WESTERN",2017-19,BROOKS,DOWNING,DRUGS - ILLEGAL,"WC,TX",D,42921.0,30.0,0.0,30.0,NO PROSECUTOR REPORT,,,,,,,,,,,,,,,
"CALIFORNIA, CENTRAL",2011-102,GUILFORD,,CONSPIRACY,WC,D,40681.0,30.0,3.0,120.0,INSTALLED AND USED,120.0,56.0,119,"6,838","1,774",394429.0,28712.0,130.0,0.0,0.0,0.0,0.0,70.0,,
"CALIFORNIA, CENTRAL",2012-145,CARTER,,NARCOTICS,WC,D,40932.0,30.0,0.0,30.0,INSTALLED AND USED,13.0,0.0,0,0,0,21638.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2012-146,CARNEY,,OTHER,WC,D,40805.0,30.0,4.0,150.0,INSTALLED AND USED,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2012-147,KLAUSNER,,NARCOTICS,WC,D,41023.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,21772.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2012-148,CARNEY,,CONSPIRACY,WC,D,40802.0,30.0,6.0,210.0,INSTALLED AND USED,210.0,87.0,372,"18,428","9,462",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2011-102,RELATED TO NO. 2011-102
"CALIFORNIA, CENTRAL",2012-149,CARTER,,CONSPIRACY,WC,D,41010.0,30.0,4.0,150.0,INSTALLED AND USED,150.0,59.0,253,"8,967","4,691",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2011-102,RELATED TO NO. 2011-102
"CALIFORNIA, CENTRAL",2012-150,MORROW,,NARCOTICS,"WC,TX",D,41221.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,22047.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2013-122,MORROW,,NARCOTICS,"WC,TX",D,41313.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,32808.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2013-123,BERNAL,,OTHER,WC,D,41500.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,88.0,58,"5,287",0,92448.0,5136.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2013-124,FEESS,,NARCOTICS,WC,D,41558.0,30.0,1.0,60.0,INSTALLED AND USED,59.0,0.0,5,25,5,66368.0,2100.0,2.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2014-251,COLLINS,,POSSESSION,WC,D,41768.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,4.0,12,125,125,12841.0,625.0,2.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2014-252,O'CONNELL,,NARCOTICS,"WC,TX",D,41789.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,353.0,327,"10,240","1,467",48936.0,2490.0,3.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2014-253,COLLINS,,NARCOTICS,TX,D,41827.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,0.0,0,0,0,28551.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2014-254,KRONSTADT,,CONSPIRACY,WC,D,41855.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,16.0,72,482,185,12995.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2014-251
"CALIFORNIA, CENTRAL",2014-255,WILSON,,CONSPIRACY,WC,D,41858.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,7.0,27,222,0,22338.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2014-256,O'CONNELL,,NARCOTICS,WC,D,41872.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,81.0,40,"2,362",145,63288.0,2325.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2014-257,REAL,,NARCOTICS,"WC,TX",D,41913.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,164.0,67,"4,780",330,27783.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2014-258,KRONSTADT,,CONSPIRACY,WC,D,41893.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,189.0,113,"11,396",0,144454.0,7320.0,4.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2014-259,FITZGERALD,,NARCOTICS,TX,D,41901.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,0.0,0,0,0,70211.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2014-260,FITZGERALD,,NARCOTICS,TX,D,41943.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,94.0,64,"2,729",906,38018.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2015-251,GUTIERREZ,,CONSPIRACY,WC,D,41995.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-258,RELATED TO NO. 2014-258
"CALIFORNIA, CENTRAL",2015-252,KRONSTADT,,CONSPIRACY,WC,D,42114.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-258,RELATED TO NO. 2014-258
"CALIFORNIA, CENTRAL",2015-253,OCONNELL,,CONSPIRACY,WC,D,42228.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,3.0,12,101,0,13394.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2015-254,MORROW,,NARCOTICS,"WC,TX",D,42180.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,0.0,0,0,0,93056.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2015-119
"CALIFORNIA, CENTRAL",2015-255,MORROW,,NARCOTICS,WC,D,42278.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,27889.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2015-256,REAL,,NARCOTICS,TX,D,42292.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,2023.0,74,"58,668","20,275",40787.0,1504.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2015-257,PREGERSON,,NARCOTICS,EO,D,42324.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,4542.0,180,"131,738","47,912",118917.0,3008.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2016-243,GUTIERREZ,,NARCOTICS,TX,D,42390.0,30.0,1.0,60.0,INSTALLED AND USED,45.0,511.0,44,"23,021",711,59971.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2017-69,
"CALIFORNIA, CENTRAL",2016-244,PREGERSON,,NARCOTICS,WC,D,42137.0,30.0,6.0,210.0,INSTALLED AND USED,210.0,17.0,20,"3,736",630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RELATED TO NO. 2014-258,RELATED TO NO. 2014-258
"CALIFORNIA, CENTRAL",2016-245,FISCHER,,NARCOTICS,EO,D,42426.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,43.0,26,"2,550","1,069",68207.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2016-246,SNYDER,,NARCOTICS,TX,D,42452.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,257.0,36,"7,478","1,804",27954.0,1765.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2016-247,ANDERSON,,NARCOTICS,WC,D,42488.0,30.0,0.0,30.0,INSTALLED AND USED,8.0,3.0,2,28,0,56532.0,11046.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2016-248,SNYDER,,NARCOTICS,TX,D,42499.0,30.0,0.0,30.0,INSTALLED AND USED,29.0,30.0,10,888,216,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2016-249,GUTIERREZ,,NARCOTICS,TX,D,42447.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,225.0,42,"13,059","1,206",119941.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2016-250,ANDERSON,,USURY,WC,D,42499.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,30.0,45,"1,825",5,103534.0,11046.0,0.0,0.0,0.0,0.0,0.0,0.0,,RELATED TO NO. 2016-247
"CALIFORNIA, CENTRAL",2016-251,OTERO,,NARCOTICS,WC,D,42507.0,30.0,1.0,60.0,INSTALLED AND USED,58.0,181.0,171,"10,531","1,300",83344.0,1400.0,1.0,0.0,0.0,0.0,0.0,1.0,,
"CALIFORNIA, CENTRAL",2016-252,OLGUIN,,NARCOTICS,TX,D,42395.0,30.0,4.0,150.0,INSTALLED AND USED,132.0,0.0,0,0,0,116210.0,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2016-253,FISCHER,,NARCOTICS,TX,D,42580.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,29.0,14,875,340,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
"CALIFORNIA, CENTRAL",2016-254,KLAUSNER,,NARCOTICS,"WC,TX",D,42586.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,53051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
