State,Jurisdiction,A.O. Number,Judge,Prosecutor,Offense,Type,Location,Application Date,Original Order (Days),Number of Extensions,Total Length (Days),Installation,Number of Days in Operation,Avg. Intercepts Per Day,Number of Persons Intercepts,Number of Intercepts,Number of Incriminating Intercepts,Total Cost($),Other Than Manpower Cost ($),Arrests,Trials,Motions Granted,Motions Denied,Motions Pending,Persons Convicted,Cost Related,Results Related
CALIFORNIA,LOS ANGELES,2016-51,FIDLER,LACEY,NARCOTICS,WC,D,42479.0,30.0,0.0,30.0,INSTALLED AND USED,17.0,0.0,1,14,0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-52,FIDLER,LACEY,NARCOTICS,WC,D,42467.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,536.0,581,"16,095","6,490",55000.0,3000.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-53,FIDLER,LACEY,NARCOTICS,WC,D,42412.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,73.0,116,"6,647","2,217",20000.0,2000.0,5.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-54,FIDLER,LACEY,NARCOTICS,WC,D,42471.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,25.0,115,770,625,31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-55,FIDLER,LACEY,NARCOTICS,WC,D,42481.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,134.0,123,"2,814",661,28220.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-56,FIDLER,LACEY,NARCOTICS,WC,D,42472.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,1090.0,31,"32,700","12,296",25000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-57,FIDLER,LACEY,NARCOTICS,WC,D,42443.0,30.0,0.0,30.0,INSTALLED AND USED,60.0,644.0,42,"38,684","11,818",28000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-58,FIDLER,LACEY,NARCOTICS,WC,D,42475.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,155.0,71,"4,667","1,509",20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-59,FIDLER,LACEY,NARCOTICS,TX,D,42475.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,87.0,30,"2,635",803,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-60,FIDLER,LACEY,NARCOTICS,WC,D,42480.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,500.0,100,"15,000","8,000",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-61,FIDLER,LACEY,NARCOTICS,WC,D,42481.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,71.0,9,"2,137",86,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-62,FIDLER,LACEY,NARCOTICS,WC,D,42484.0,30.0,0.0,30.0,INSTALLED AND USED,26.0,0.0,0,0,0,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-63,FIDLER,LACEY,NARCOTICS,WC,D,42485.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,94.0,116,"2,840",207,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-64,FIDLER,LACEY,NARCOTICS,WC,D,42481.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,159.0,77,"4,793",401,20000.0,2000.0,2.0,0.0,0.0,0.0,1.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-65,FIDLER,LACEY,NARCOTICS,WC,D,42493.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,15.0,20,342,194,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-66,FIDLER,LACEY,MURDER,TX,D,42423.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,199.0,1,"17,950","1,039",1030000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-67,FIDLER,LACEY,NARCOTICS,WC,D,42488.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,18.0,84,555,424,31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-68,FIDLER,LACEY,NARCOTICS,WC,D,42468.0,30.0,1.0,60.0,INSTALLED AND USED,51.0,3.0,1,171,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-69,FIDLER,LACEY,NARCOTICS,WC,D,42493.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,181.0,945,"5,445",663,20000.0,2000.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-70,FIDLER,LACEY,NARCOTICS,WC,D,42493.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,674.0,21,"20,237","5,444",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-71,FIDLER,LACEY,NARCOTICS,WC,D,42464.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,44.0,31,"2,663",436,51000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-72,FIDLER,LACEY,NARCOTICS,WC,D,42494.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,76.0,77,"2,289",398,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-73,FIDLER,LACEY,NARCOTICS,WC,D,42488.0,30.0,0.0,30.0,INSTALLED AND USED,20.0,129.0,67,"2,594",62,27520.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-74,FIDLER,LACEY,NARCOTICS,WC,D,42494.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,9.0,8,270,154,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-75,FIDLER,LACEY,MURDER,WC,D,42473.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,468.0,796,"28,112","1,836",237500.0,7500.0,13.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-76,FIDLER,LACEY,NARCOTICS,WC,D,42506.0,30.0,0.0,30.0,INSTALLED AND USED,22.0,0.0,1,2,0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-77,FIDLER,LACEY,NARCOTICS,WC,D,42466.0,30.0,0.0,30.0,INSTALLED AND USED,60.0,38.0,18,"2,318",705,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-78,FIDLER,LACEY,MURDER,WC,D,42483.0,30.0,1.0,51.0,INSTALLED AND USED,51.0,533.0,708,"27,210",974,227500.0,7500.0,6.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-79,FIDLER,LACEY,NARCOTICS,WC,D,42506.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,32.0,33,979,83,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-80,FIDLER,LACEY,MURDER,WC,D,42507.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,716.0,138,"21,482",309,122500.0,3500.0,13.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-81,FIDLER,LACEY,NARCOTICS,WC,D,42492.0,30.0,0.0,30.0,INSTALLED AND USED,17.0,0.0,0,0,0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-82,FIDLER,LACEY,NARCOTICS,WC,D,42446.0,30.0,2.0,90.0,INSTALLED AND USED,30.0,427.0,73,"12,813","4,197",20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-83,FIDLER,LACEY,NARCOTICS,WC,D,42590.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,466.0,60,"14,000","3,000",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-84,FIDLER,LACEY,NARCOTICS,WC,D,42507.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,405.0,80,"12,150","3,000",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-85,FIDLER,LACEY,NARCOTICS,WC,D,42503.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,394.0,149,"11,823",374,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-86,FIDLER,LACEY,NARCOTICS,WC,D,42472.0,30.0,0.0,30.0,INSTALLED AND USED,60.0,49.0,34,"2,941",865,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-87,FIDLER,LACEY,NARCOTICS,WC,D,42510.0,28.0,0.0,28.0,INSTALLED AND USED,28.0,59.0,61,"1,668",140,227500.0,7500.0,6.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-88,FIDLER,LACEY,NARCOTICS,WC,D,42513.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,26.0,13,804,103,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-89,FIDLER,LACEY,NARCOTICS,WC,D,42508.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,1.0,24,47,0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-90,FIDLER,LACEY,NARCOTICS,WC,D,42534.0,30.0,0.0,30.0,INSTALLED AND USED,11.0,65.0,57,724,79,227500.0,7500.0,6.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-91,FIDLER,LACEY,NARCOTICS,WC,D,42508.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,3.0,6,90,33,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-92,FIDLER,LACEY,NARCOTICS,WC,D,42447.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,79.0,35,"7,183","1,568",60000.0,6000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-93,FIDLER,LACEY,NARCOTICS,WC,D,42488.0,30.0,0.0,30.0,INSTALLED AND USED,60.0,409.0,127,"24,548","1,385",40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-94,FIDLER,LACEY,NARCOTICS,WC,D,42457.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,72.0,139,"6,480",604,60000.0,6000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-95,FIDLER,LACEY,NARCOTICS,WC,D,42493.0,30.0,0.0,30.0,INSTALLED AND USED,60.0,171.0,88,"10,276",947,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-96,FIDLER,LACEY,NARCOTICS,WC,D,42523.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,468.0,25,"14,050","7,000",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-97,FIDLER,LACEY,NARCOTICS,WC,D,42465.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,447.0,77,"40,316","4,733",20000.0,2000.0,4.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-98,FIDLER,LACEY,MURDER,WC,D,42524.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,334.0,254,"10,026",759,122500.0,3500.0,13.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-99,FIDLER,LACEY,MURDER,WC,D,42537.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,4.0,21,125,5,122500.0,3500.0,13.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-100,FIDLER,LACEY,NARCOTICS,WC,D,42446.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,42.0,36,"3,861",873,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-101,FIDLER,LACEY,NARCOTICS,WC,D,42494.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,31.0,40,"1,916",619,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-102,FIDLER,LACEY,MURDER,WC,D,42524.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,76.0,349,"2,285",930,232500.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-103,FIDLER,LACEY,NARCOTICS,WC,D,42524.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,247.0,134,"7,423","2,019",20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-104,FIDLER,LACEY,NARCOTICS,WC,D,42488.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,108.0,73,"6,537","1,442",20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-105,FIDLER,LACEY,NARCOTICS,WC,D,42499.0,30.0,0.0,30.0,INSTALLED AND USED,60.0,559.0,34,"33,572","13,283",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-106,FIDLER,LACEY,NARCOTICS,WC,D,42530.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-107,FIDLER,LACEY,NARCOTICS,WC,D,42494.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,31.0,29,"1,867",608,40000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-108,FIDLER,LACEY,NARCOTICS,WC,D,42529.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,48.0,19,"1,444",580,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-109,FIDLER,LACEY,NARCOTICS,WC,D,42534.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,5.0,28,156,63,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-110,FIDLER,LACEY,NARCOTICS,WC,D,42531.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,153.0,46,"4,602","1,328",20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-111,FIDLER,LACEY,NARCOTICS,WC,D,42535.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,42.0,27,"1,281",394,37500.0,12500.0,4.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-112,FIDLER,LACEY,NARCOTICS,WC,D,42480.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,110.0,78,"9,958","4,617",20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-113,FIDLER,LACEY,NARCOTICS,WC,D,42559.0,30.0,0.0,30.0,INSTALLED AND USED,6.0,37.0,2,225,67,14013.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-114,FIDLER,LACEY,NARCOTICS,WC,D,42536.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,17.0,127,536,31,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-115,FIDLER,LACEY,NARCOTICS,WC,D,42534.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,23.0,12,712,44,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-116,FIDLER,LACEY,NARCOTICS,WC,D,42545.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,17.0,68,524,420,31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-117,FIDLER,LACEY,NARCOTICS,WC,D,42545.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-118,FIDLER,LACEY,MURDER,WC,D,42545.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,209.0,150,"6,288",968,232500.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-119,FIDLER,LACEY,NARCOTICS,WC,D,42522.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,71.0,80,"4,277","1,737",20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-120,FIDLER,LACEY,NARCOTICS,WC,D,42514.0,30.0,0.0,30.0,INSTALLED AND USED,60.0,26.0,47,"1,589",482,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-121,FIDLER,LACEY,NARCOTICS,WC,D,42557.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,676.0,202,"20,305","4,427",60000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-122,FIDLER,LACEY,NARCOTICS,WC,D,42557.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,0.0,0,0,0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-123,FIDLER,LACEY,NARCOTICS,WC,D,42528.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,339.0,85,"20,379","4,983",120000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-124,FIDLER,LACEY,NARCOTICS,WC,D,42529.0,30.0,2.0,90.0,INSTALLED AND USED,60.0,54.0,63,"3,245",435,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-125,FIDLER,LACEY,NARCOTICS,WC,D,42559.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,400.0,45,"12,000","9,000",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-126,FIDLER,LACEY,NARCOTICS,WC,D,42572.0,30.0,0.0,30.0,INSTALLED AND USED,21.0,11.0,25,245,113,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-127,FIDLER,LACEY,NARCOTICS,WC,D,42562.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,30.0,40,912,179,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-128,FIDLER,LACEY,NARCOTICS,WC,D,42562.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,3.0,10,91,12,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-129,FIDLER,LACEY,NARCOTICS,WC,D,42565.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,121.0,52,"3,653",974,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-130,FIDLER,LACEY,NARCOTICS,WC,D,42550.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,7.0,11,236,44,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-131,FIDLER,LACEY,NARCOTICS,WC,D,42566.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,104.0,73,"3,123",704,20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-132,FIDLER,LACEY,NARCOTICS,WC,D,42507.0,30.0,2.0,90.0,INSTALLED AND USED,30.0,123.0,20,"3,702","1,024",20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-133,FIDLER,LACEY,NARCOTICS,WC,D,42566.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,93.0,24,"2,815",54,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-134,FIDLER,LACEY,NARCOTICS,WC,D,42564.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,338.0,25,"10,145","3,127",14013.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-135,FIDLER,LACEY,NARCOTICS,WC,D,42559.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,159.0,66,"4,783",760,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-136,FIDLER,LACEY,NARCOTICS,WC,D,42565.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,15.0,14,471,413,29857.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-137,FIDLER,LACEY,NARCOTICS,WC,D,42576.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,483.0,35,"14,500","6,500",31000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-138,FIDLER,LACEY,NARCOTICS,WC,D,42573.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,257.0,187,"7,712",987,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-139,FIDLER,LACEY,NARCOTICS,WC,D,42579.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,96.0,62,"2,891",737,28974.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-140,FIDLER,LACEY,NARCOTICS,WC,D,42520.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,52.0,130,"4,724","1,950",20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-141,FIDLER,LACEY,NARCOTICS,WC,D,42486.0,30.0,3.0,120.0,INSTALLED AND USED,120.0,373.0,19,"44,814","8,724",56019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-142,FIDLER,LACEY,NARCOTICS,WC,D,42513.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,675.0,197,"60,829","1,728",60000.0,6000.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-143,FIDLER,LACEY,NARCOTICS,WC,D,42599.0,30.0,0.0,30.0,INSTALLED AND USED,12.0,0.0,0,0,0,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-144,FIDLER,LACEY,NARCOTICS,WC,D,42580.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,3.0,18,107,45,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-145,FIDLER,LACEY,NARCOTICS,WC,D,42583.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,2.0,4,79,15,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-146,FIDLER,LACEY,NARCOTICS,WC,D,42579.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,201.0,9,"6,050","2,470",14013.0,1013.0,4.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-147,FIDLER,LACEY,NARCOTICS,WC,D,42587.0,30.0,0.0,30.0,INSTALLED AND USED,26.0,11.0,19,291,185,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-148,FIDLER,LACEY,NARCOTICS,WC,D,42578.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,6.0,6,189,72,26000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-149,FIDLER,LACEY,NARCOTICS,WC,D,42591.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,31.0,15,956,86,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-150,FIDLER,LACEY,NARCOTICS,TX,D,42587.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,2.0,6,73,12,29346.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-151,FIDLER,LACEY,NARCOTICS,WC,D,42559.0,30.0,0.0,30.0,INSTALLED AND USED,6.0,1514.0,52,"9,086","1,672",20000.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-152,FIDLER,LACEY,NARCOTICS,WC,D,42593.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,44.0,46,"1,338",720,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-153,FIDLER,LACEY,NARCOTICS,TX,D,42604.0,20.0,0.0,20.0,INSTALLED AND USED,19.0,120.0,3,"2,288",893,20000.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-154,FIDLER,LACEY,NARCOTICS,WC,D,42564.0,30.0,1.0,60.0,INSTALLED AND USED,60.0,63.0,12,"3,819",925,40000.0,4000.0,3.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-155,FIDLER,LACEY,NARCOTICS,WC,D,42598.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,53.0,94,"1,596",643,20000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-156,FIDLER,LACEY,NARCOTICS,WC,D,42619.0,30.0,0.0,30.0,INSTALLED AND USED,10.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-157,FIDLER,LACEY,MURDER,WC,D,42601.0,30.0,0.0,30.0,INSTALLED AND USED,30.0,46.0,134,"1,403",128,119000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
CALIFORNIA,LOS ANGELES,2016-158,FIDLER,LACEY,NARCOTICS,WC,D,42601.0,30.0,2.0,90.0,INSTALLED AND USED,90.0,,,,,60000.0,6000.0,2.0,0.0,0.0,0.0,0.0,0.0,,
